SPs,Parent SP,Zone,Province Name,District Name,AIMS Location,Facility Name (DHIS2),AIMS Site,FacilityID,Facility Type,Latitude,Longitude,Implementing Partner,Donor
MOVE,MOVE,Central,Panjsher,Shutul,"Panjsher, Shutul\??????? ????",Shotol Clinic (1111),HF1111 - Shotol Clinic,1111,BHC,35.18940255,69.2736185,#REF!,HER-AF
MOVE,MOVE,Central,Panjsher,Shutul,"Panjsher, Shutul\??????? ????",Roy Dara SHC (3174),HF3174 - Roy Dara SHC,3174,SHC,35.2409945,69.2978045,#REF!,HER-AF
JACK,JACK,Central,Parwan,Bagram,"Parwan, Bagram\?????? ?????",Bagram Ghulam Ali CHC+ (0018),HF0018 - Bagram Ghulam Ali CHC+,18,CHC+,34.88180686,69.21183878,#REF!,HER-AF
JACK,JACK,Central,Parwan,Bagram,"Parwan, Bagram\?????? ?????",DawlatShahi Clinic (0019),HF0019 - DawlatShahi Clinic,19,BHC,34.90319782,69.18819407,#REF!,HER-AF
JACK,JACK,Central,Parwan,Bagram,"Parwan, Bagram\?????? ?????",Qalandarkheil Clinic (0063),HF0063 - Qalandarkheil Clinic,63,BHC,34.9917344,69.235598,#REF!,HER-AF
JACK,JACK,Central,Parwan,Bagram,"Parwan, Bagram\?????? ?????",Khanaqa Clinic (1049),HF1049 - Khanaqa Clinic,1049,BHC,34.82523813,69.28274827,#REF!,HER-AF
JACK,JACK,Central,Parwan,Bagram,"Parwan, Bagram\?????? ?????",Rabat Clinic (1635),HF1635 - Rabat Clinic,1635,BHC,34.9225434,69.16964363,#REF!,HER-AF
JACK,JACK,Central,Parwan,Bagram,"Parwan, Bagram\?????? ?????",Qala-e-Zhala SHC (2342),HF2342 - Qala-e-Zhala SHC,2342,SHC,34.907805,69.47881785,#REF!,HER-AF
JACK,JACK,Central,Parwan,Bagram,"Parwan, Bagram\?????? ?????",Barik Ab SHC (2343),HF2343 - Barik Ab SHC,2343,SHC,34.89930455,69.3212613,#REF!,HER-AF
JACK,JACK,Central,Parwan,Bagram,"Parwan, Bagram\?????? ?????",Deh Hazara SHC (2344),HF2344 - Deh Hazara SHC,2344,SHC,34.947372,69.19942723,#REF!,HER-AF
JACK,JACK,Central,Parwan,Bagram,"Parwan, Bagram\?????? ?????",Sufi baba SHC (2791),HF2791 - Sufi baba SHC,2791,SHC,34.98832152,69.3346357,#REF!,HER-AF
JACK,JACK,Central,Parwan,Bagram,"Parwan, Bagram\?????? ?????",Sorat Kheil Clinic (2797),HF2797 - Sorat Kheil Clinic,2797,BHC,34.9661507,69.26131297,#REF!,HER-AF
JACK,JACK,Central,Parwan,Bagram,"Parwan, Bagram\?????? ?????",Chaikal SHC (3271),HF3271 - Chaikal SHC,3271,SHC,34.87006178,69.1600708,#REF!,HER-AF
JACK,JACK,Central,Parwan,Bagram,"Parwan, Bagram\?????? ?????",Qala-e-Khowaja SHC (3434),HF3434 - Qala-e-Khowaja SHC,3434,SHC,34.92871694,69.21976328,#REF!,HER-AF
JACK,JACK,Central,Parwan,Bagram,"Parwan, Bagram\?????? ?????",Qala-e-Nasro SHC (4810),HF4810 - Qala-e-Nasro SHC,4810,SHC,34.90884955,69.19477055,#REF!,HER-AF
JACK,JACK,Central,Parwan,Bagram,"Parwan, Bagram\?????? ?????",Uzbashi SHC (4813),HF4813 - Uzbashi SHC,4813,SHC,34.79376813,69.20737787,#REF!,HER-AF
JACK,JACK,Central,Parwan,Chaharekar,"Parwan, Charikar\?????? ???????",Charikar Hospital (0061),HF0061 - Charikar Hospital,61,PH,35.0068196,69.1632191,#REF!,HER-AF
JACK,JACK,Central,Parwan,Chaharekar,"Parwan, Charikar\?????? ???????",Bayan Clinic (0062),HF0062 - Bayan Clinic,62,CHC,34.78909927,69.15977308,#REF!,HER-AF
JACK,JACK,Central,Parwan,Chaharekar,"Parwan, Charikar\?????? ???????",Totumdara -e-Olia (1043),HF1043 - Totumdara -e-Olia,1043,CHC,35.04847463,69.17962323,#REF!,HER-AF
JACK,JACK,Central,Parwan,Chaharekar,"Parwan, Charikar\?????? ???????",Senjed Dara Clinic (1633),HF1633 - Senjed Dara Clinic,1633,BHC,34.94341785,69.13466617,#REF!,HER-AF
JACK,JACK,Central,Parwan,Chaharekar,"Parwan, Charikar\?????? ???????",Hofyan-e-Sharif Clinic (1947),HF1947 - Hofyan-e-Sharif Clinic,1947,BHC,35.02654898,69.16849412,#REF!,HER-AF
JACK,JACK,Central,Parwan,Chaharekar,"Parwan, Charikar\?????? ???????",Sayadan Clinic (1949),HF1949 - Sayadan Clinic,1949,CHC,35.01043865,69.24880193,#REF!,HER-AF
JACK,JACK,Central,Parwan,Chaharekar,"Parwan, Charikar\?????? ???????",Ghorband Dara SHC (2328),HF2328 - Ghorband Dara SHC,2328,SHC,34.94980333,69.0921723,#REF!,HER-AF
JACK,JACK,Central,Parwan,Chaharekar,"Parwan, Charikar\?????? ???????",Toop Dara SHC (2329),HF2329 - Toop Dara SHC,2329,SHC,34.98556563,69.12892023,#REF!,HER-AF
JACK,JACK,Central,Parwan,Chaharekar,"Parwan, Charikar\?????? ???????",Pashyan Clinic (2334),HF2334 - Pashyan Clinic,2334,BHC,34.97955323,69.2164366,#REF!,HER-AF
JACK,JACK,Central,Parwan,Chaharekar,"Parwan, Charikar\?????? ???????",Parwan Kochi Mobile Team(2394),HF2394 - Parwan Kochi Mobile Team,2394,MHT,34.9958392,69.1668747,#REF!,HER-AF
JACK,JACK,Central,Parwan,Chaharekar,"Parwan, Charikar\?????? ???????",Meyanshakh SHC (2770),HF2770 - Meyanshakh SHC,2770,SHC,34.97823122,69.19495153,#REF!,HER-AF
JACK,JACK,Central,Parwan,Chaharekar,"Parwan, Charikar\?????? ???????",Toghberdi SHC (2773),HF2773 - Toghberdi SHC,2773,SHC,35.0392654,69.24009443,#REF!,HER-AF
JACK,JACK,Central,Parwan,Chaharekar,"Parwan, Charikar\?????? ???????",Sufyan Ulya SHC (2774),HF2774 - Sufyan Ulya SHC,2774,SHC,34.7630958,69.15927755,#REF!,HER-AF
JACK,JACK,Central,Parwan,Chaharekar,"Parwan, Charikar\?????? ???????",Mahbas Clinic (3569),HF3569 - Mahbas Clinic,3569,Other,35.0109813,69.17006475,#REF!,HER-AF
JACK,JACK,Central,Parwan,Chaharekar,"Parwan, Charikar\?????? ???????",Khalazayee SHC (4801),HF4801 - Khalazayee SHC,4801,SHC,34.82632933,69.15431015,#REF!,HER-AF
JACK,JACK,Central,Parwan,Jabal-us-Seraj,"Parwan, Jabal Saraj\?????? ??? ??????",Jabul Saraj Clinic (0065),HF0065 - Jabul Saraj Clinic,65,CHC,35.12497713,69.23349063,#REF!,HER-AF
JACK,JACK,Central,Parwan,Jabal-us-Seraj,"Parwan, Jabal Saraj\?????? ??? ??????",Munara Clinic (1044),HF1044 - Munara Clinic,1044,BHC,35.10080375,69.24654053,#REF!,HER-AF
JACK,JACK,Central,Parwan,Jabal-us-Seraj,"Parwan, Jabal Saraj\?????? ??? ??????",Meyana Guzar Clinic (1046),HF1046 - Meyana Guzar Clinic,1046,BHC,35.11333888,69.22902133,#REF!,HER-AF
JACK,JACK,Central,Parwan,Jabal-us-Seraj,"Parwan, Jabal Saraj\?????? ??? ??????",Gulbahar Clinic (1634),HF1634 - Gulbahar Clinic,1634,BHC,35.12882163,69.27781383,#REF!,HER-AF
JACK,JACK,Central,Parwan,Jabal-us-Seraj,"Parwan, Jabal Saraj\?????? ??? ??????",Aashaba Clinic (1644),HF1644 - Aashaba Clinic,1644,BHC,35.12044407,69.11210715,#REF!,HER-AF
JACK,JACK,Central,Parwan,Jabal-us-Seraj,"Parwan, Jabal Saraj\?????? ??? ??????",Meyana Joy SHC (4808),HF4808 - Meyana Joy SHC,4808,SHC,35.0966578,69.22666077,#REF!,HER-AF
JACK,JACK,Central,Parwan,Koh-e-Safi,"Parwan, Koh-e-Safi\?????? ??? ????",Dandar Clinic (0020),HF0020 - Dandar Clinic,20,CHC,34.8225132,69.42935015,#REF!,HER-AF
JACK,JACK,Central,Parwan,Koh-e-Safi,"Parwan, Koh-e-Safi\?????? ??? ????",Mandiqol Clinic (1956),HF1956 - Mandiqol Clinic,1956,BHC,34.7011834,69.5525938,#REF!,HER-AF
JACK,JACK,Central,Parwan,Koh-e-Safi,"Parwan, Koh-e-Safi\?????? ??? ????",Mula Ahmad Kheil SHC (2345),HF2345 - Mula Ahmad Kheil SHC,2345,SHC,34.85723455,69.3956201,#REF!,HER-AF
JACK,JACK,Central,Parwan,Koh-e-Safi,"Parwan, Koh-e-Safi\?????? ??? ????",Jawzak SHC (2967),HF2967 - Jawzak SHC,2967,SHC,34.686152,69.601724,#REF!,HER-AF
JACK,JACK,Central,Parwan,Said Kheil,"Parwan, Sayed Khel\?????? ??????",Regression Clinic (0066),HF0066 - Regression Clinic,66,BHC,35.0741851,69.23506458,#REF!,HER-AF
JACK,JACK,Central,Parwan,Said Kheil,"Parwan, Sayed Khel\?????? ??????",Aaqtash Clinic (0067),HF0067 - Aaqtash Clinic,67,CHC,35.05873988,69.26121048,#REF!,HER-AF
JACK,JACK,Central,Parwan,Said Kheil,"Parwan, Sayed Khel\?????? ??????",Chenkay Clinic (1045),HF1045 - Chenkay Clinic,1045,BHC,35.09165878,69.2736119,#REF!,HER-AF
JACK,JACK,Central,Parwan,Said Kheil,"Parwan, Sayed Khel\?????? ??????",Anchu Clinic (1957),HF1957 - Anchu Clinic,1957,BHC,35.02366545,69.27278305,#REF!,HER-AF
JACK,JACK,Central,Parwan,Salang,"Parwan, Salang\?????? ?????",Baghe Maydan CHC+ (0068),HF0068 - Baghe Maydan CHC+,68,CHC+,35.22193225,69.21332203,#REF!,HER-AF
JACK,JACK,Central,Parwan,Salang,"Parwan, Salang\?????? ?????",Orti Clinic (1641),HF1641 - Orti Clinic,1641,BHC,34.86125725,69.1735172,#REF!,HER-AF
JACK,JACK,Central,Parwan,Salang,"Parwan, Salang\?????? ?????",Aunamak Clinic (2020),HF2020 - Aunamak Clinic,2020,BHC,35.25812745,69.20326663,#REF!,HER-AF
JACK,JACK,Central,Parwan,Salang,"Parwan, Salang\?????? ?????",Royab SHC (2335),HF2335 - Royab SHC,2335,SHC,35.09814483,69.16418567,#REF!,HER-AF
JACK,JACK,Central,Parwan,Salang,"Parwan, Salang\?????? ?????",Ulang SHC (2336),HF2336 - Ulang SHC,2336,SHC,35.27345555,69.1178859,#REF!,HER-AF
JACK,JACK,Central,Parwan,Salang,"Parwan, Salang\?????? ?????",Gahwara Sang Clinic (3012),HF3012 - Gahwara Sang Clinic,3012,Other,35.2981492,69.073117,#REF!,HER-AF
JACK,JACK,Central,Parwan,Salang,"Parwan, Salang\?????? ?????",Ahangaran SHC (4802),HF4802 - Ahangaran SHC,4802,SHC,35.23962205,69.1532494,#REF!,HER-AF
JACK,JACK,Central,Parwan,Salang,"Parwan, Salang\?????? ?????",Lalma-e-sabzak SHC (4807),HF4807 - Lalma-e-sabzak SHC,4807,SHC,35.1102408,69.17644335,#REF!,HER-AF
JACK,JACK,Central,Parwan,Sheikh Ali,"Parwan, Shekh Ali\?????? ??? ???",Shekh Ali Shingaryan Clinic (0016),HF0016 - Shekh Ali Shingaryan Clinic,16,CHC,34.94766458,68.5121013,#REF!,HER-AF
JACK,JACK,Central,Parwan,Sheikh Ali,"Parwan, Shekh Ali\?????? ??? ???",Bahlool Clinic (1504),HF1504 - Bahlool Clinic,1504,BHC,34.9249936,68.3458207,#REF!,HER-AF
JACK,JACK,Central,Parwan,Sheikh Ali,"Parwan, Shekh Ali\?????? ??? ???",Towrij Clinic (1645),HF1645 - Towrij Clinic,1645,BHC,34.95481385,68.5679489,#REF!,HER-AF
JACK,JACK,Central,Parwan,Sheikh Ali,"Parwan, Shekh Ali\?????? ??? ???",Dara Jarf SHC (2339),HF2339 - Dara Jarf SHC,2339,SHC,34.9091119,68.4380518,#REF!,HER-AF
JACK,JACK,Central,Parwan,Sheikh Ali,"Parwan, Shekh Ali\?????? ??? ???",Jarf Clinic (3272),HF3272 - Jarf Clinic,3272,CHC,34.92860225,68.4548117,#REF!,HER-AF
JACK,JACK,Central,Parwan,Sheikh Ali,"Parwan, Shekh Ali\?????? ??? ???",Babor SHC (4803),HF4803 - Babor SHC,4803,SHC,34.9911256,68.6074455,#REF!,HER-AF
JACK,JACK,Central,Parwan,Shinwari,"Parwan, Shinwari\?????? ???????",Qaqshal Clinic (0070),HF0070 - Qaqshal Clinic,70,CHC,35.03828972,69.00517747,#REF!,HER-AF
JACK,JACK,Central,Parwan,Shinwari,"Parwan, Shinwari\?????? ???????",Bagi Afghan Clinic (1958),HF1958 - Bagi Afghan Clinic,1958,BHC,35.05153352,69.06652,#REF!,HER-AF
JACK,JACK,Central,Parwan,Shinwari,"Parwan, Shinwari\?????? ???????",Kafshan SHC (2337),HF2337 - Kafshan SHC,2337,SHC,34.95534398,69.01367185,#REF!,HER-AF
JACK,JACK,Central,Parwan,Shinwari,"Parwan, Shinwari\?????? ???????",Oshtor Shahr Clinic (2338),HF2338 - Oshtor Shahr Clinic,2338,BHC,35.01507992,68.95245458,#REF!,HER-AF
JACK,JACK,Central,Parwan,Shinwari,"Parwan, Shinwari\?????? ???????",Qol Hir SHC (2772),HF2772 - Qol Hir SHC,2772,SHC,34.82614375,69.07109445,#REF!,HER-AF
JACK,JACK,Central,Parwan,Shinwari,"Parwan, Shinwari\?????? ???????",Ostama SHC (4809),HF4809 - Ostama SHC,4809,SHC,34.85303333,69.07071497,#REF!,HER-AF
JACK,JACK,Central,Parwan,Shinwari,"Parwan, Shinwari\?????? ???????",Sardara Oshtor Shahr SHC (4812),HF4812 - Sardara Oshtor Shahr SHC,4812,SHC,34.7447271,69.02568725,#REF!,HER-AF
JACK,JACK,Central,Parwan,SiyaGerd (Ghorband),"Parwan, Ghorband\?????? ??????",Sia Gerd Hospital (0072),HF0072 - Sia Gerd Hospital,72,DH,34.9974947,68.85661885,#REF!,HER-AF
JACK,JACK,Central,Parwan,SiyaGerd (Ghorband),"Parwan, Ghorband\?????? ??????",Char Deh Clinic (0074),HF0074 - Char Deh Clinic,74,BHC,35.00617083,68.7630465,#REF!,HER-AF
JACK,JACK,Central,Parwan,SiyaGerd (Ghorband),"Parwan, Ghorband\?????? ??????",Fondoqestan Clinic (0075),HF0075 - Fondoqestan Clinic,75,BHC,34.97118847,68.8815401,#REF!,HER-AF
JACK,JACK,Central,Parwan,SiyaGerd (Ghorband),"Parwan, Ghorband\?????? ??????",Frenejal Clinic (1108),HF1108 - Frenejal Clinic,1108,BHC,34.9845821,68.7072764,#REF!,HER-AF
JACK,JACK,Central,Parwan,SiyaGerd (Ghorband),"Parwan, Ghorband\?????? ??????",Qemchaq Clinic (2019),HF2019 - Qemchaq Clinic,2019,BHC,35.0686135,68.8125484,#REF!,HER-AF
JACK,JACK,Central,Parwan,SiyaGerd (Ghorband),"Parwan, Ghorband\?????? ??????",Dara Saydan Clinic (2346),HF2346 - Dara Saydan Clinic,2346,CHC,34.95733385,68.8336628,#REF!,HER-AF
JACK,JACK,Central,Parwan,SiyaGerd (Ghorband),"Parwan, Ghorband\?????? ??????",Qol Khol SHC (2771),HF2771 - Qol Khol SHC,2771,SHC,35.0871601,68.7575056,#REF!,HER-AF
JACK,JACK,Central,Parwan,SiyaGerd (Ghorband),"Parwan, Ghorband\?????? ??????",Yakhdara SHC (2789),HF2789 - Yakhdara SHC,2789,SHC,34.93554885,68.80996355,#REF!,HER-AF
JACK,JACK,Central,Parwan,SiyaGerd (Ghorband),"Parwan, Ghorband\?????? ??????",Mazana SHC (2968),HF2968 - Mazana SHC,2968,SHC,34.992531,68.623617,#REF!,HER-AF
JACK,JACK,Central,Parwan,SiyaGerd (Ghorband),"Parwan, Ghorband\?????? ??????",Dara-e-Tang SHC (4804),HF4804 - Dara-e-Tang SHC,4804,SHC,35.11197505,68.8100252,#REF!,HER-AF
JACK,JACK,Central,Parwan,SiyaGerd (Ghorband),"Parwan, Ghorband\?????? ??????",Sardara Fondoqestan SHC (4811),HF4811 - Sardara Fondoqestan SHC,4811,SHC,34.9210625,68.90620693,#REF!,HER-AF
JACK,JACK,Central,Parwan,Surkh Parsa,"Parwan, Surkh-e-Parsa\?????? ??? ?????",Lolanj Hospital (1109),HF1109 - Lolanj Hospital,1109,DH,34.9241731,68.6477098,#REF!,HER-AF
JACK,JACK,Central,Parwan,Surkh Parsa,"Parwan, Surkh-e-Parsa\?????? ??? ?????",Dar-e-Turkman Clinic (1503),HF1503 - Dar-e-Turkman Clinic,1503,BHC,34.7808869,68.5554713,#REF!,HER-AF
JACK,JACK,Central,Parwan,Surkh Parsa,"Parwan, Surkh-e-Parsa\?????? ??? ?????",Qawme Baqi Clinic (1643),HF1643 - Qawme Baqi Clinic,1643,BHC,34.81987705,68.66034975,#REF!,HER-AF
JACK,JACK,Central,Parwan,Surkh Parsa,"Parwan, Surkh-e-Parsa\?????? ??? ?????",Se Qala Clinic (1948),HF1948 - Se Qala Clinic,1948,BHC,34.8710648,68.7310967,#REF!,HER-AF
JACK,JACK,Central,Parwan,Surkh Parsa,"Parwan, Surkh-e-Parsa\?????? ??? ?????",Dahan Parandaz SHC (2340),HF2340 - Dahan Parandaz SHC,2340,SHC,34.7547491,68.48542,#REF!,HER-AF
JACK,JACK,Central,Parwan,Surkh Parsa,"Parwan, Surkh-e-Parsa\?????? ??? ?????",Sardara Sorkh SHC (2341),HF2341 - Sardara Sorkh SHC,2341,SHC,34.7600488,68.652268,#REF!,HER-AF
JACK,JACK,Central,Parwan,Surkh Parsa,"Parwan, Surkh-e-Parsa\?????? ??? ?????",Wand-e-Parsa SHC (2790),HF2790 - Wand-e-Parsa SHC,2790,SHC,34.7945123,68.7905327,#REF!,HER-AF
JACK,JACK,Central,Parwan,Surkh Parsa,"Parwan, Surkh-e-Parsa\?????? ??? ?????",Qotandar SC (3954),HF3954 - Qotandar SC,3954,SHC,34.7273827,68.7416365,#REF!,HER-AF
JACK,JACK,Central,Parwan,Surkh Parsa,"Parwan, Surkh-e-Parsa\?????? ??? ?????",Desterzan SHC (4805),HF4805 - Desterzan SHC,4805,SHC,34.7128943,68.3751175,#REF!,HER-AF
MMRCA,MMRCA,Northern,Samangan,Aybak,"Samangan, Aybak\??????? ????",Tai Khana Clinic (1920),HF1920 - Tai Khana Clinic,1920,BHC,36.2594905,68.36600443,#REF!,HER-AF
MMRCA,MMRCA,Northern,Samangan,Aybak,"Samangan, Aybak\??????? ????",Sharikyar SHC (2330),HF2330 - Sharikyar SHC,2330,SHC,36.31998532,68.22592278,#REF!,HER-AF
MMRCA,MMRCA,Northern,Samangan,Aybak,"Samangan, Aybak\??????? ????",Prison Health Clinic (3184),HF3184 - Prison Health Clinic,3184,Other,34.985256,63.130654,#REF!,HER-AF
MMRCA,MMRCA,Northern,Samangan,Aybak,"Samangan, Aybak\??????? ????",Dara-e-Zendan SHC (3387),HF3387 - Dara-e-Zendan SHC,3387,SHC,36.20951878,68.06441186,#REF!,HER-AF
MMRCA,MMRCA,Northern,Samangan,Aybak,"Samangan, Aybak\??????? ????",Delkhaki and Kokjar Clinic (3789),HF3789 - Delkhaki and Kokjar Clinic,3789,BHC,36.34504549,67.95729658,#REF!,HER-AF
MMRCA,MMRCA,Northern,Samangan,Aybak,"Samangan, Aybak\??????? ????",Rabatak SC (3792),HF3792 - Rabatak SC,3792,SHC,36.15599195,68.41285662,#REF!,HER-AF
MMRCA,MMRCA,Northern,Samangan,Aybak,"Samangan, Aybak\??????? ????",Manqotan FHH (4033),HF4033 - Manqotan FHH,4033,FHH,36.36137105,68.3384302,#REF!,HER-AF
MMRCA,MMRCA,Northern,Samangan,Dara-e-Soof Bala,"Samangan, Dara-e-Suf-e-Bala\??????? ??? ??? ????",Hussaini Clinic (1117),HF1117 - Hussaini Clinic,1117,CHC,33.06922545,66.84895605,#REF!,HER-AF
MMRCA,MMRCA,Northern,Samangan,Dara-e-Soof Bala,"Samangan, Dara-e-Suf-e-Bala\??????? ??? ??? ????",Shikha Clinic (1922),HF1922 - Shikha Clinic,1922,BHC,35.7442493,67.3948894,#REF!,HER-AF
MMRCA,MMRCA,Northern,Samangan,Dara-e-Soof Bala,"Samangan, Dara-e-Suf-e-Bala\??????? ??? ??? ????",Char Deh Clinic (1923),HF1923 - Char Deh Clinic,1923,BHC,35.00617083,68.7630465,#REF!,HER-AF
MMRCA,MMRCA,Northern,Samangan,Dara-e-Soof Bala,"Samangan, Dara-e-Suf-e-Bala\??????? ??? ??? ????",Oybelaq Clinic (2226),HF2226 - Oybelaq Clinic,2226,BHC,35.673217,67.07805,#REF!,HER-AF
MMRCA,MMRCA,Northern,Samangan,Dara-e-Soof Bala,"Samangan, Dara-e-Suf-e-Bala\??????? ??? ??? ????",Nawamad SHC (2332),HF2332 - Nawamad SHC,2332,SHC,35.86365935,67.37615288,#REF!,HER-AF
MMRCA,MMRCA,Northern,Samangan,Dara-e-Soof Bala,"Samangan, Dara-e-Suf-e-Bala\??????? ??? ??? ????",Bazar-e-Sokhta District Hospital (2857),HF2857 - Bazar-e-Sokhta District Hospital,2857,DH,35.91629372,67.2822045,#REF!,HER-AF
MMRCA,MMRCA,Northern,Samangan,Dara-e-Soof Bala,"Samangan, Dara-e-Suf-e-Bala\??????? ??? ??? ????",Rashak SHC (3183),HF3183 - Rashak SHC,3183,SHC,35.64083114,67.19783546,#REF!,HER-AF
MMRCA,MMRCA,Northern,Samangan,Dara-e-Soof Bala,"Samangan, Dara-e-Suf-e-Bala\??????? ??? ??? ????",Kota-e-Zarsang SHC (3385),HF3385 - Kota-e-Zarsang SHC,3385,SHC,35.4272069,67.1311293,#REF!,HER-AF
MMRCA,MMRCA,Northern,Samangan,Dara-e-Soof Bala,"Samangan, Dara-e-Suf-e-Bala\??????? ??? ??? ????",Mines MHT (3793),HF3793 - Mines MHT,3793,MHT,35.70772995,67.2935773,#REF!,HER-AF
MMRCA,MMRCA,Northern,Samangan,Dara-e-Soof Payeen,"Samangan, Dara-e-Suf-e-Payin\??????? ??? ??? ?????",Dehi District Hospital (0532),HF0532 - Dehi District Hospital,532,DH,35.95841928,67.2678178,#REF!,HER-AF
MMRCA,MMRCA,Northern,Samangan,Dara-e-Soof Payeen,"Samangan, Dara-e-Suf-e-Payin\??????? ??? ??? ?????",Zeraki Clinic (1115),HF1115 - Zeraki Clinic,1115,BHC,35.98100333,67.46665377,#REF!,HER-AF
MMRCA,MMRCA,Northern,Samangan,Dara-e-Soof Payeen,"Samangan, Dara-e-Suf-e-Payin\??????? ??? ??? ?????",Toqsan Maqsood Clinic (1116),HF1116 - Toqsan Maqsood Clinic,1116,CHC,36.11213455,67.29763725,#REF!,HER-AF
MMRCA,MMRCA,Northern,Samangan,Dara-e-Soof Payeen,"Samangan, Dara-e-Suf-e-Payin\??????? ??? ??? ?????",Folat Clinic (2057),HF2057 - Folat Clinic,2057,BHC,35.894517,67.108339,#REF!,HER-AF
MMRCA,MMRCA,Northern,Samangan,Dara-e-Soof Payeen,"Samangan, Dara-e-Suf-e-Payin\??????? ??? ??? ?????",Bayanan SHC (2230),HF2230 - Bayanan SHC,2230,SHC,35.92717897,67.38202723,#REF!,HER-AF
MMRCA,MMRCA,Northern,Samangan,Dara-e-Soof Payeen,"Samangan, Dara-e-Suf-e-Payin\??????? ??? ??? ?????",Lababi SHC (3185),HF3185 - Lababi SHC,3185,SHC,36.0633962,67.4044881,#REF!,HER-AF
MMRCA,MMRCA,Northern,Samangan,Dara-e-Soof Payeen,"Samangan, Dara-e-Suf-e-Payin\??????? ??? ??? ?????",Bazarak SHC (3388),HF3388 - Bazarak SHC,3388,SHC,35.7576746,67.0890566,#REF!,HER-AF
MMRCA,MMRCA,Northern,Samangan,Feroz Nakhcheer,"Samangan, Feroz Nakhchir\??????? ????? ?????",Feroz Naqshe Clinic (1879),HF1879 - Feroz Naqshe Clinic,1879,BHC,36.51835981,67.69431086,#REF!,HER-AF
MMRCA,MMRCA,Northern,Samangan,Feroz Nakhcheer,"Samangan, Feroz Nakhchir\??????? ????? ?????",Qoshmahala FHH (4034),HF4034 - Qoshmahala FHH,4034,FHH,36.3784575,67.6922919,#REF!,HER-AF
MMRCA,MMRCA,Northern,Samangan,Hazrat-e-Sultan,"Samangan, Hazrat-e-Sultan\??????? ???? ?????",Hazrat-e-Sultan Clinic (0534),HF0534 - Hazrat-e-Sultan Clinic,534,CHC,36.44348598,67.90580649,#REF!,HER-AF
MMRCA,MMRCA,Northern,Samangan,Hazrat-e-Sultan,"Samangan, Hazrat-e-Sultan\??????? ???? ?????",Big Mohammad Qodoq Clinic (1886),HF1886 - Big Mohammad Qodoq Clinic,1886,BHC,36.18453948,67.59801773,#REF!,HER-AF
MMRCA,MMRCA,Northern,Samangan,Hazrat-e-Sultan,"Samangan, Hazrat-e-Sultan\??????? ???? ?????",Omili Clinic (1921),HF1921 - Omili Clinic,1921,BHC,36.49473342,68.34107418,#REF!,HER-AF
MMRCA,MMRCA,Northern,Samangan,Hazrat-e-Sultan,"Samangan, Hazrat-e-Sultan\??????? ???? ?????",Kokablaq SHC (2228),HF2228 - Kokablaq SHC,2228,SHC,36.4872176,68.02321272,#REF!,HER-AF
MMRCA,MMRCA,Northern,Samangan,Hazrat-e-Sultan,"Samangan, Hazrat-e-Sultan\??????? ???? ?????",Naieman SHC (2333),HF2333 - Naieman SHC,2333,SHC,36.00454725,67.59541955,#REF!,HER-AF
MMRCA,MMRCA,Northern,Samangan,Hazrat-e-Sultan,"Samangan, Hazrat-e-Sultan\??????? ???? ?????",Chachman Ozlamesh SHC (3186),HF3186 - Chachman Ozlamesh SHC,3186,SHC,36.23824487,67.51753903,#REF!,HER-AF
MMRCA,MMRCA,Northern,Samangan,Khoram wa Saarbagh,"Samangan, Khuram Wa Sarbagh\??????? ??? ???????",Shahr Bagh Clinic (0538),HF0538 - Shahr Bagh Clinic,538,CHC,35.99800198,68.05712968,#REF!,HER-AF
MMRCA,MMRCA,Northern,Samangan,Khoram wa Saarbagh,"Samangan, Khuram Wa Sarbagh\??????? ??? ???????",Mankabot Clinic (1885),HF1885 - Mankabot Clinic,1885,BHC,35.9993618,68.23538613,#REF!,HER-AF
MMRCA,MMRCA,Northern,Samangan,Khoram wa Saarbagh,"Samangan, Khuram Wa Sarbagh\??????? ??? ???????",Aaq Chashma Clinic (2055),HF2055 - Aaq Chashma Clinic,2055,BHC,36.2827875,68.0209795,#REF!,HER-AF
MMRCA,MMRCA,Northern,Samangan,Khoram wa Saarbagh,"Samangan, Khuram Wa Sarbagh\??????? ??? ???????",Baba Qamber SHC (2227),HF2227 - Baba Qamber SHC,2227,SHC,36.04892698,68.1852874,#REF!,HER-AF
MMRCA,MMRCA,Northern,Samangan,Khoram wa Saarbagh,"Samangan, Khuram Wa Sarbagh\??????? ??? ???????",Qaynar SHC (2331),HF2331 - Qaynar SHC,2331,SHC,36.0128245,68.0821628,#REF!,HER-AF
MMRCA,MMRCA,Northern,Samangan,Khoram wa Saarbagh,"Samangan, Khuram Wa Sarbagh\??????? ??? ???????",Khurram SHC (2855),HF2855 - Khurram SHC,2855,SHC,35.94582143,68.02079397,#REF!,HER-AF
MMRCA,MMRCA,Northern,Samangan,Khoram wa Saarbagh,"Samangan, Khuram Wa Sarbagh\??????? ??? ???????",Alma and Tatarchal SC (3791),HF3791 - Alma and Tatarchal SC,3791,SHC,36.1805467,68.16259535,#REF!,HER-AF
MMRCA,MMRCA,Northern,Samangan,Khoram wa Saarbagh,"Samangan, Khuram Wa Sarbagh\??????? ??? ???????",Tanachob FHH (4035),HF4035 - Tanachob FHH,4035,FHH,36.00658,68.16701,#REF!,HER-AF
